,product_id,title,product_description,rating,ratings_count,initial_price,currency,seller_name,category,total_amount
396,13768634,Nautica,Men Black Slim Fit Stretchable Jeans,4.6,16,4999,INR,UNDEFINED VALUES,jeans,79984
397,18973700,Levis,Men Blue 511 Slim Fit Heavy Fade Stretchable Jeans,3.8,116,4699,INR,Vis███ St███,jeans,545084
398,18973728,Levis,Men 65504 Skinny Tapered Fit Jeans,4.4,260,4399,INR,Vis███ St███,jeans,1143740
399,18903330,Levis,Women Blue Skinny Fit High-Rise Stretchable Jeans,4.4,235,3299,INR,Lev███tra███ In█████████td,jeans,775265
400,18973740,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Stretchable Jeans,4.3,340,4099,INR,Vis███ St███,jeans,1393660
401,18953840,KETCH,Men Grey Slim Fit Heavy Fade Stretchable Jeans,3.2,24,1899,INR,Sup███om ███,jeans,45576
402,18969982,Allen Solly Junior,Boys Slim Fit Heavy Fade Stretchable Jeans,4.2,6,1799,INR,Wes███ry ███din█████████d_M██████,jeans,10794
403,18953870,KETCH,Men Charcoal Tapered Fit Light Fade Stretchable Jeans,3.8,85,1749,INR,Sup███om ███,jeans,148665
404,19017664,Allen Solly Sport,Men Navy Blue Slim Fit Light Fade Jeans,3.9,8,3299,INR,Wes███ry ███din█████████d_M██████,jeans,26392
405,18925586,KETCH,Men Charcoal Skinny Fit Mildly Distressed Stretchable Jeans,3.6,15,1749,INR,S &███Mar███ing███,jeans,26235
406,18734066,Flying Machine,Men Blue Micheal Slim Fit Mid-Rise Light Fade Stretchable Jeans,4.1,26,2699,INR,ARV███ LI███TYL█████████LIM██████,jeans,70174
407,18993370,Blackberrys,Men Navy Blue Slim Fit Stretchable Jeans,4.3,29,3295,INR,Fla███tar███mme██████,jeans,95555
408,15190770,AMERICAN EAGLE OUTFITTERS,Women Blue Slim Fit High-Rise Light Fade Jeans,4.0,6,3999,INR,Wes███ry ███din█████████d_M██████,jeans,23994
409,22203852,Cantabil,Men Low Rise Clean Look Light Fade Stretchable Cotton Jeans,0.0,0,3999,INR,Can███il ███ail█████████mit███,jeans,0
410,22005330,H&M,Women Slim Regular Ankle Jeans,3.8,5,2999,INR,H &███Hen███ & █████████eta█████████████████████,jeans,14995
411,22203876,Cantabil,Men Cotton Heavy Fade Stretchable Jeans,0.0,0,3999,INR,Can███il ███ail█████████mit███,jeans,0
412,15067844,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Printed Stretchable Jeans,4.1,69,2399,INR,Ret███Net███,jeans,165531
413,19059688,Flying Machine,Men Blue Slim Fit Light Fade Stretchable Jeans,3.7,72,2999,INR,ARV███ LI███TYL█████████LIM██████,jeans,215928
414,18960434,Lee,Men Blue Bruce Skinny Fit Light Fade Stretchable Jeans,4.4,34,3999,INR,PRA███RET███,jeans,135966
415,18925582,KETCH,Men Blue Bootcut Mildly Distressed Heavy Fade Stretchable Jeans,2.9,11,1999,INR,Sup███om ███,jeans,21989
416,18973952,Levis,Men Blue 517 Slim Fit Mid-Rise Stretchable Jeans,4.1,329,3499,INR,Vis███ St███,jeans,1151171
417,18973778,Levis,Men Blue 517 Slim Bootcut Fit Light Fade Stretchable Jeans,3.7,61,4399,INR,Lev███tra███ In█████████td,jeans,268339
418,18689340,Flying Machine,Women Black Wide Leg High-Rise Light Fade Cropped Jeans,4.3,36,2349,INR,ARV███ LI███TYL█████████LIM██████,jeans,84564
419,18708638,Dennis Lingo,Men Black Slim Fit Low Distress Light Fade Stretchable Jeans,3.4,13,3199,INR,Men███Bra███Tec█████████ Pr███████████████,jeans,41587
420,18734000,Flying Machine,Men Blue Michael Slim Tapered Fit Heavy Fade Stretchable Jeans,3.7,72,2699,INR,ARV███ LI███TYL█████████LIM██████,jeans,194328
421,18973790,Levis,Men Blue 512 Slim Tapered Fit Heavy Fade Jeans,4.3,54,5599,INR,Lev███tra███ In█████████td,jeans,302346
422,21184968,HERE&NOW,Women Flared Heavy Fade Stretchable Jeans,4.6,111,2399,INR,Omn███ch ███ail███,jeans,266289
423,18734380,Flying Machine,Men Black Slim Tapered Micheal Fit Stretchable Jeans,3.6,12,2599,INR,Ret███Net███,jeans,31188
424,18736356,H&M,Women Blue Ripped Boyfriend Low Regular Jeans,3.8,40,2699,INR,H &███Hen███ & █████████eta█████████████████████,jeans,107960
425,18903148,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,4.3,150,3899,INR,Lev███tra███ In█████████td,jeans,584850
426,18734006,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,4.3,42,2499,INR,Ret███Net███,jeans,104958
427,18928362,AMERICAN EAGLE OUTFITTERS,Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,4.1,9,4499,INR,Wes███ry ███din█████████d_M██████,jeans,40491
428,18964420,American Bull,Men Blue Skinny Fit Light Fade Jeans,4.5,2,4299,INR,Bra███For███es,jeans,8598
429,18734132,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,3.6,62,2499,INR,ARV███ LI███TYL█████████LIM██████,jeans,154938
430,18973914,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Light Fade Stretchable Jeans,4.4,243,3799,INR,Lev███tra███ In█████████td,jeans,923157
431,15049188,Roadster,Pink & Black Geometric Printed Basic Smocked Detail Jumpsuit,4.5,50,2099,INR,Tru███t C███erc███,jumpsuit,104950
432,19841310,SHOWOFF,Women Solid Straight Red Kurta,4.0,4,1500,INR,UNDEFINED VALUES,kurtas,6000
433,17760672,Cayman,Women Blue Ethnic Motifs Printed Kurta,4.0,11,1345,INR,UNDEFINED VALUES,kurtas,14795
434,17656880,Vishudh,Women Blue Thread Work Straight Kurta,4.4,43,1499,INR,UNDEFINED VALUES,kurtas,64457
435,22214714,Nehamta,Striped Mandarin Collar Kurta,3.7,10,1227,INR,Neh███a,kurtas,12270
436,16186258,Vishudh,Women Black Keyhole Neck Kurta,4.2,87,1799,INR,Fla███tar███mme██████,kurtas,156513
437,22110424,VASTRADO,Ethnic Motifs Printed Mandarin Collar Pure Cotton Short Kurta,5.0,2,1199,INR,CRE███VE ███MEN█████████E L█████████,kurtas,2398
438,18637234,House of Pataudi,Women Blue & Silver-Toned Ethnic Motifs Yoke Design Kurta,4.2,85,2499,INR,UNDEFINED VALUES,kurtas,212415
439,17627254,HERE&NOW,Women Blue Solid Pure Cotton Kurta,3.9,131,1599,INR,UNDEFINED VALUES,kurtas,209469
440,13562488,KSUT,Women Black & White Geometric Screen Print Mandarin Collar Pure Cotton Straight Kurta,4.3,95,1599,INR,UNDEFINED VALUES,kurtas,151905
441,17644540,Libas,Women Pink & Golden Yoke Design  Kurta,4.2,364,2499,INR,ZIV███ AP███EL █████████IMI██████,kurtas,909636
442,13506804,Ishin,Women Teal Embellished Anarkali Cotton Kurta,4.1,169,5199,INR,UNDEFINED VALUES,kurtas,878631
443,18637284,House of Pataudi,Women Ethnic Motifs Embroidered Anarkali Jashn Kurta,4.1,34,3999,INR,UNDEFINED VALUES,kurtas,135966
444,19574714,Cayman,Women Black Floral Printed Woollen Kurta,4.3,17,5995,INR,UNDEFINED VALUES,kurtas,101915
445,19580226,DEVOILER,Men Coffee Brown Solid Kurta,4.7,7,2499,INR,UNDEFINED VALUES,kurtas,17493
446,19513786,Desi Mix,Women Sea Green Floral Printed Kurta,4.0,11,400,INR,UNDEFINED VALUES,kurtas,4400
447,12509548,Ishin,Women Maroon & Off-White Printed A-Line Kurta with Mirror Work,0.0,0,3899,INR,Men███Bra███Tec█████████ Pr███████████████,kurtas,0
448,12524816,HERE&NOW,Women Blue & Golden Ethnic Printed Straight Kurta,4.1,937,1199,INR,UNDEFINED VALUES,kurtas,1123463
449,12531668,INDYA,Women White & Pink Printed A-Line Layered Kurta,4.4,10,2900,INR,UNDEFINED VALUES,kurtas,29000
450,12418812,Indo Era,Women Black & White Bandhani Print Straight Kurta,3.7,22,1599,INR,UNDEFINED VALUES,kurtas,35178
451,19688180,KALINI,Women Pink Floral Printed Keyhole Neck Floral Georgette Kurta,4.1,11,1499,INR,UNDEFINED VALUES,kurtas,16489
452,19027440,Jompers,Men Grey Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,0.0,0,3499,INR,IND███ NE███E P█████████MIT███,kurta-sets,0
453,19027402,Jompers,Men Mustard Yellow Ethnic Motifs Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,4.5,6,3499,INR,IND███ NE███E P█████████MIT███,kurta-sets,20994
454,18925432,Indo Era,Women Green Sequinned Kurta with Palazzos & With Dupatta,4.7,14,5399,INR,ZEN███R B███D T█████████ PR███████████████,kurta-sets,75586
455,19027344,Jompers,Men Maroon Ethnic Motifs Kurta with Churidar,0.0,0,3499,INR,IND███ NE███E P█████████MIT███,kurta-sets,0
456,18997222,IRIDAA JAIPUR,Women Blue Beige Floral Printed Pure Cotton Kurta with Palazzos,2.3,3,3999,INR,VAR███N V███AAS███,kurta-sets,11997
457,19027362,Jompers,Men Black Embroidered Chikankari Pure Cotton Kurta with Churidar,3.8,61,2499,INR,IND███ NE███E -██████,kurta-sets,152439
458,18946592,Indian Virasat,Women Peach-Coloured Ethnic Motifs Printed Pure Cotton Kurta with Trousers,4.3,9,2999,INR,Tra███ion███Exp█████████rat██████,kurta-sets,26991
459,19027352,Jompers,Men Green Ethnic Motifs Kurta with Churidar,4.2,104,2199,INR,IND███ NE███E -██████,kurta-sets,228696
460,17754514,Indo Era,Women Purple Floral Embroidered Kurta with Trousers & With Dupatta,4.1,91,6799,INR,ZEN███R B███D T█████████ PR███████████████,kurta-sets,618709
461,13781254,Sangria,Women Red & Golden Ethnic Motifs Printed Pure Cotton Kurta with Trousers,3.8,295,2199,INR,UNDEFINED VALUES,kurta-sets,648705
462,13771276,Nayo,Women Green Printed Kurta with Palazzos & Dupatta,3.9,35,3999,INR,UNDEFINED VALUES,kurta-sets,139965
463,17754686,ADIVA,Girls Yellow Floral Printed Angrakha Gotta Patti Pure Cotton Kurti with Sharara,3.8,25,2999,INR,UNDEFINED VALUES,kurta-sets,74975
464,19027424,Jompers,Men Yellow Angrakha Kurta with Pyjamas,4.1,151,2199,INR,IND███ NE███E P█████████MIT███,kurta-sets,332049
465,19027432,Jompers,Men Peach-Coloured Ethnic Motifs Embroidered Chikankari Dupion Silk Kurta with Pyjamas,4.4,35,2999,INR,IND███ NE███E -██████,kurta-sets,104965
466,15189724,VASTRAMAY,Boys Gold-Toned Solid Silk Blend Regular Kurta With Pyjamas,4.2,62,1799,INR,Vas███may███t. ██████,kurta-sets,111538
467,16193712,Do Dhaage,Women Magenta & White Bandhani Printed Regular Chanderi Silk Kurta with Trousers,0.0,0,4099,INR,CS ███est███,kurta-sets,0
468,18971008,Sethukrishna,Men Cream Solid Art Silk Kurta with Dhoti Pants,0.0,0,3719,INR,SET███RIS███ ST██████,kurta-sets,0
469,19027420,Jompers,Men Black Embroidered Mirror Work Kurta with Pyjamas,4.0,10,3499,INR,IND███ NE███E P█████████MIT███,kurta-sets,34990
470,18989660,KID1,Girls Pink Floral Printed Pure Cotton Kurti with Sharara & Dupatta,0.0,0,2599,INR,One███fe ███ati██████,kurta-sets,0
471,14325388,Anouk,Women Peach-Coloured Pure Cotton Ethnic Motifs Print Pleated Kurta with Palazzos,4.1,99,2899,INR,UNDEFINED VALUES,kurta-sets,287001
472,17090208,Anouk,Women Maroon Solid V-Neck Straight Kurta with Trousers,4.3,100,3399,INR,Fla███ech███tai███,kurta-sets,339900
473,13446422,Biba,Women Cream-Coloured Motifs Print Panelled Cotton Kurta with Churidar & Dupatta,4.4,749,4995,INR,Fla███tar███mme██████,kurta-sets,3741255
474,22198236,MALHAAR,Geometric Print Mandarin Collar Top,3.7,6,2299,INR,BED███E S███IES██████,kurtis,13794
475,2184914,SUGAR,Smudge Me Not Liquid Matte Lipstick with Vitamin E 4.5 ml - Greige Rage 11,4.3,76,499,INR,VEL███TTE███FES█████████LTD███,lipstick,37924
476,16873660,Peter England,Men Maroon Cotton Track suits,3.9,22,1049,INR,Wes███ry ███din█████████d_M██████,lounge-pants,23078
477,18273822,Dreamz by Pantaloons,Women Grey & White Striped Cotton Lounge Shorts,4.5,15,499,INR,Wes███ry ███din█████████d_P████████████,lounge-shorts,7485
478,13478370,Jack & Jones,Men Navy Blue Solid Polo Collar Lounge T-shirt,3.7,10,1199,INR,UNDEFINED VALUES,lounge-tshirts,11990
479,22492614,U.S. Polo Assn.,Men Brand Logo Printed Pure Cotton Lightweight Lounge T-Shirt,4.2,19,699,INR,ARV███ LI███TYL█████████LIM██████,lounge-tshirts,13281
480,13428018,ETC,Women Brown & Navy Blue Pure Cotton Striped Lounge T-Shirt,4.3,189,799,INR,Tru███t C███erc███,lounge-tshirts,151011
481,19235554,ANNA CREATIONS,Gold-Plated Gold-Toned & Beaded A-Alphabet  Mangalsutra,3.8,16,899,INR,ANN███NTE███ISE███,mangalsutra,14384
482,18932802,DailyObjects,Blue & Pink Royal Parade Printed iPhone 12 Pro Back Case,0.0,0,2199,INR,Fir███Who███ale█████████Lim██████,mobile-accessories,0
483,15898082,Bailey sells,Blue Printed Maxi Nightdress,4.6,5,1450,INR,Nav███Ent███ris███,nightdress,7250
484,22721938,Sweet Dreams,Khaki Floral Printed Pure Cotton Maxi Nightdress,4.8,5,999,INR,UNDEFINED VALUES,nightdress,4995
485,17832728,Dreamz by Pantaloons,Typography Printed T-shirt Nightdress,4.9,12,699,INR,UNDEFINED VALUES,nightdress,8388
486,20441812,Kanvin,Women Black Solid Maxi Nightdress,3.6,5,2499,INR,UNDEFINED VALUES,nightdress,12495
487,17288308,KID1,Girls Navy Blue & Pink Printed Pure Cotton Night suit,4.0,16,1499,INR,UNDEFINED VALUES,night-suits,23984
488,18209958,Sweet Dreams,Men Black Solid Casual Night suit,4.1,13,2099,INR,UNDEFINED VALUES,night-suits,27287
489,15973760,Zoom Minimondo,Unisex Kids Magenta & Blue Pure Cotton Night suit,4.8,10,1299,INR,KCJ███RKE███G P█████████MIT███,night-suits,12990
490,16512022,MASQ,Men Pack Of 3 Solid 4-Ply Reusable Pure Cotton Cloth Masks,4.5,35,447,INR,Q-ONE,outdoor-masks,15645
491,17359602,Swiss Design,Pack Of 20 Assorted 5-Ply Anti-Pollution N95 Masks,3.0,2,1500,INR,HOU███OF ███NDS█████████LLP███,outdoor-masks,3000
492,15749326,W,Women Maroon Solid Crinkled Effect Cropped Ethnic Pure Cotton Palazzos,3.6,24,1499,INR,Esh███ox ███mme█████████td,palazzos,35976
493,17307488,Clora Creation,Women Yellow & Blue Set Of 2 Flared Ethnic Palazzos,0.0,0,2399,INR,Clo███Cre███on,palazzos,0
494,17309754,Clora Creation,Women Red Rayon Palazzos,3.9,61,899,INR,Clo███Cre███on,palazzos,54839
495,17361920,Indo Era,Women Navy Blue Solid Straight Palazzos,4.2,23,1799,INR,ZEN███R B███D T█████████ PR███████████████,palazzos,41377
496,17307424,Clora Creation,Women Set of 2 Multi Palazzos,4.0,3,2399,INR,Clo███Cre███on,palazzos,7197
497,17307484,Clora Creation,Pack Of 2 Women Red & Magenta Knitted Palazzos,0.0,0,2399,INR,Clo███Cre███on,palazzos,0
498,17386184,Clora Creation,Women Black Printed Knitted Palazzos,0.0,0,1299,INR,Clo███Cre███on,palazzos,0
499,17321108,TAG 7,Women Maroon Hem Design Flared Fit Palazzos,3.6,19,1579,INR,GEN███TIO███,palazzos,30001
500,17288460,Cutiekins,Girls Off White Solid Knitted Linen Palazzos,4.2,26,1099,INR,CUT███INS███IVA█████████D,palazzos,28574
501,17307462,Clora Creation,Women Pack Of 2 Red & Beige Knitted Ethnic Palazzos,0.0,0,2399,INR,Clo███Cre███on,palazzos,0
502,17309774,Clora Creation,Women Pack Of 2 Navy Blue & White Knitted Palazzos,3.8,6,1999,INR,Clo███Cre███on,palazzos,11994
503,15114984,Go Colors,Women White Ethnic Palazzos,4.0,53,899,INR,GO ███HIO███IND█████████ED,palazzos,47647
504,15782402,BEARDO,Beardo Set of God Father & Dark Side Eau De Parfum 100 ml Each,4.4,153,2700,INR,Omn███ch ███ail███,perfume-and-body-mist,413100
505,15715190,Salona Bichona,Set Of 2 White & Pink Floral Printed Pure Cotton Pillow Covers,3.7,12,499,INR,SAL███ BI███NA █████████DIA██████████████████,pillow-covers,5988
506,15720606,Rubans,Gold-Plated Contemporary Boho Finger Ring,3.5,6,1890,INR,AK ███erp███es,ring,11340
507,15294314,Zaveri Pearls,Set of 2 Rose Gold Plated CZ-Studded Contemporary Rings,4.4,27,1995,INR,ZAV███ PE███S,ring,53865
508,16254760,Zaveri Pearls,Set Of 3 Gold-Plated White & Green Kundan-Studded & Beaded Meenakari Finger Rings,4.2,504,2250,INR,UNDEFINED VALUES,ring,1134000
509,10601120,Saral Home,Green Solid Anti Slip Polyester Kitchen Runner,0.0,0,2499,INR,SAR███HOM███ASY█████████RIV████████████,runners,0
510,10018911,SEJ by Nisha Gupta,Multicoloured Printed Table Runner,4.5,13,1849,INR,SEJ███RNI███NGS█████████LIM██████,runners,24037
511,12944202,Saral Home,Blue & Black Striped Pure Cotton Multi-Purpose Floor Runner,0.0,0,799,INR,SAR███HOM███ASY█████████RIV████████████,runners,0
512,15679734,John Karsun,Men Black Comfort Sandals,2.7,10,3649,INR,KAR███ OV███EAS███,sandals,36490
513,10044165,Coolers,Men Black Solid Sandals,4.2,18,799,INR,LIB███Y S███S L█████████,sandals,14382
514,17696210,Yellow Bee,Boys White & Black Comfort Sandals,4.0,15,499,INR,Fre███Foc███Con█████████duc███████████████,sandals,7485
515,12932560,Eego Italy,Men Tan Brown Shoe-Style Sandals,3.5,6,2999,INR,Gur███ers███,sandals,17994
516,19183770,Crocs,Unisex Multicoloured Classic Spray Dye Croslite Clogs,4.1,21,3295,INR,Fla███ech███tai███,sandals,69195
517,18949542,Red Chief,Men Tan & Black Leather Comfort Sandals,4.3,32,3099,INR,Lea███ Gl███l P█████████,sandals,99168
518,15725544,SALWAR STUDIO,Women Navy Blue & Green Printed Padded Cotton Readymade Saree Blouse,4.1,12,3555,INR,OM ███THI███,saree-blouse,42660
519,14654046,SALWAR STUDIO,Women Silver-Coloured Embroidered Readymade Saree Blouse,4.4,12,4995,INR,OM ███THI███,saree-blouse,59940
520,19698082,Mitera,Women Cream-Coloured & Green Floral Silk Blend Banarasi Saree,3.5,6,2599,INR,UNDEFINED VALUES,sarees,15594
521,17314272,Saree mall,Mint Green & Gold Solid Linen Blend Taant Sarees,3.4,12,4799,INR,UNDEFINED VALUES,sarees,57588
522,21425266,Satrani,Woven Design Zari Banarasi Saree,3.6,242,4699,INR,UNDEFINED VALUES,sarees,1137158
523,18462146,KALINI,Women Navy Blue Sarees,3.4,10,1599,INR,UNDEFINED VALUES,sarees,15990
524,18465340,Silk Land,Beige & Orange Floral Printed Pure Cotton Jamdani Saree,4.1,15,4125,INR,UNDEFINED VALUES,sarees,61875
525,17292364,Mitera,Mustard & Gold-Toned Striped Zari Leheriya Saree,4.0,18,4199,INR,AAR███LIF███YLE█████████LIM██████,sarees,75582
526,17292396,Mitera,Grey & White Floral Printed Zari Silk Cotton Saree,0.0,0,6999,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
527,17275964,Mitera,Charcoal Grey & Off White Abstract Print Bhagalpuri Art Silk Ikat Saree,0.0,0,2999,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
528,17292330,Mitera,Maroon & Beige Floral Pochampally Saree,3.8,11,4599,INR,AAR███LIF███YLE█████████LIM██████,sarees,50589
529,17349470,Mitera,Lime Green & Yellow Bagh Linen Blend Banarasi Saree,0.0,0,5499,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
530,16273460,Saree mall,Green Silk Blend Vichitra Ethnic Embelished Sarees,0.0,0,6599,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
531,16287798,Saree mall,Olive Green Ethnic Motifs Silk Blend Banarasi Saree,0.0,0,5299,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
532,16287654,Saree mall,Navy Blue Floral Linen Blend Banarasi Saree,4.1,359,4099,INR,AAR███LIF███YLE█████████LIM████████████,sarees,1471541
533,16287750,Saree mall,Green Floral Linen Blend Banarasi Saree,0.0,0,4099,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
534,16287690,Saree mall,Grey Floral Linen Blend Banarasi Saree,0.0,0,4099,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
535,16287830,Saree mall,Black Floral Linen Blend Banarasi Saree,4.2,12,4099,INR,AAR███LIF███YLE█████████LIM██████,sarees,49188
536,16287694,Saree mall,Brown Floral Linen Blend Banarasi Saree,0.0,0,4099,INR,AAR███LIF███YLE█████████LIM██████,sarees,0
537,16287764,Saree mall,Purple Silk Cotton Banarasi Saree,4.1,129,4799,INR,AAR███LIF███YLE█████████LIM██████,sarees,619071
538,14975360,KALINI,Yellow & Green Ethnic Motifs Fusion Saree,3.9,1194,2396,INR,VB ███ort███,sarees,2860824
539,19233030,Satrani,Blue & Gold-Toned Woven Design Zari Silk Cotton Saree,0.0,0,4612,INR,SAT███I F███ION███,sarees,0
540,19823504,VAIRAGEE,Black Embellished Sequinned Celebrity Saree,4.2,19,9995,INR,Viv███ In███nat██████,sarees,189905
541,19305196,MARGI DESIGNERS,Green & Gold-Toned Woven Design Zari Art Silk Kanjeevaram Saree,0.0,0,4499,INR,M S███PER███ CO█████████RVI██████,sarees,0
542,16293500,BELLEZIYA,Women Blue & White Printed Scarf,4.3,3,1249,INR,BEA███ LI███TYL█████████,scarves,3747
543,16293432,BELLEZIYA,Women Blue & White Tie & Dye Dyed Scarf,4.7,6,1499,INR,BEA███ LI███TYL█████████,scarves,8994
544,14487194,Lotus Botanicals,Ginger Root Dandruff-Control Shampoo with Tea Tree Oil 300 ml,4.0,45,495,INR,Sup███om ███,shampoo-and-conditioner,22275
545,14472340,Earth Rhythm,Milk Protein Shampoo Bar  80g,4.1,21,379,INR,EAR███RHY███ PR█████████ITE███,shampoo-and-conditioner,7959
546,16779444,FIXDERMA COSMETIC LABORATORIES,Women Strengthening Hair Conditioner - 300ml,4.8,5,1250,INR,Fix███ma ███ia █████████,shampoo-and-conditioner,6250
547,15880308,Sirona,Aloevera Post Shave Gel & Twin Blade Disposable Razor Combo,4.9,7,294,INR,Sir███ Hy███ne █████████imi██████,shaving-essentials,2058
548,17332192,KISAH,Men Beige & Green Woven-Design Sherwani Set,4.3,3,13099,INR,Kis███App███ls █████████imi██████,sherwani,39297
549,17332264,KISAH,Men Sherwani with Churidar & Dupatta Set,0.0,0,13799,INR,Kis███App███ls █████████imi██████,sherwani,0
550,17332220,KISAH,Men Cream-coloured & Grey Printed Cotton Sherwani Set,3.8,8,16199,INR,Kis███App███ls █████████imi██████,sherwani,129592
551,17332288,KISAH,Men Beige & Lime Green Woven Design Sherwani With Jacket,0.0,0,22199,INR,Kis███App███ls █████████imi██████,sherwani,0
552,17332244,KISAH,Men Brown & Grey Printed Sherwani Set,0.0,0,12599,INR,Kis███App███ls █████████imi██████,sherwani,0
553,18719236,SPYKAR,Men Blue Slim Fit Faded Casual Shirt,2.9,12,2999,INR,SPY███ LI███TYL█████████E L█████████,shirts,35988
554,18960048,The Indian Garage Co,Men White & Beige Striped Casual Shirt,4.2,128,1749,INR,Tru███t C███erc███,shirts,223872
555,18960188,The Indian Garage Co,Men White & Charcoal Grey Printed Cotton Casual Shirt,4.4,35,1749,INR,THE███DIA███ARA█████████,shirts,61215
556,18960016,The Indian Garage Co,Men Cream-Coloured Solid Casual Shirt,4.0,102,1749,INR,THE███DIA███ARA█████████,shirts,178398
557,18996778,U.S. Polo Assn.,U S Polo Assn Men Blue Gingham Checks Patch Pocket Checked Casual Shirt,4.2,10,2599,INR,Sup███om ███,shirts,25990
558,18996772,U.S. Polo Assn.,U S Polo Assn Men Coral and Blue Striped 100% Cotton Casual Shirt,4.9,10,2799,INR,ARV███ LI███TYL█████████LIM██████,shirts,27990
559,18719418,SPYKAR,Men Green Slim Fit Buffalo Checks Checked Casual Shirt,0.0,0,2799,INR,SPY███ LI███TYL█████████E L█████████,shirts,0
560,18960086,The Indian Garage Co,Men Green Slim Fit Horizontal Stripes Casual Shirt,4.5,23,1749,INR,THE███DIA███ARA█████████Y -██████,shirts,40227
561,18960098,The Indian Garage Co,Men Black & White Printed Casual Cotton Shirt,3.8,5,1749,INR,Tru███t C███erc███,shirts,8745
562,18971858,Sztori,Men Plus Size Printed Casual Shirt,4.0,43,2699,INR,Sup███om ███,shirts,116057
563,17304036,SPYKAR,Men Red and Navy Blue Tartan Checked Pure Cotton Slim Fit Casual Shirt,4.0,26,2199,INR,UNDEFINED VALUES,shirts,57174
564,17377642,Roadster,The  Lifestyle Co Men Navy Blue Checked Pure Cotton Casual Shirt,4.0,94,1499,INR,UNDEFINED VALUES,shirts,140906
565,18463946,Lee,Men Pink Slim Fit Tartan Checks Checked Casual Shirt,4.5,15,2399,INR,UNDEFINED VALUES,shirts,35985
566,13621622,U.S. Polo Assn.,Men Blue Regular Fit Printed Casual Shirt,4.4,41,2399,INR,UNDEFINED VALUES,shirts,98359
567,13480184,Flying Machine,Men White & Grey Regular Fit Printed Casual Shirt,3.7,25,1699,INR,UNDEFINED VALUES,shirts,42475
568,17719808,Louis Philippe Jeans,Men Green & White Slim Fit Tartan Checked Pure Cotton Casual Shirt,4.5,18,2199,INR,UNDEFINED VALUES,shirts,39582
569,18759238,HERE&NOW,Women Yellow And Black Polka Dot Printed Casual Shirt,4.3,32,1399,INR,Omn███ch ███ail███,shirts,44768
570,20394602,Cantabil,Men Black Solid Cotton Formal Shirt,4.4,38,1999,INR,UNDEFINED VALUES,shirts,75962
571,13672974,WROGN,Men White & Red Regular Fit Checked Casual Shirt,4.1,250,2599,INR,UNDEFINED VALUES,shirts,649750
572,13694492,Ecentric,Men Cream-Coloured Slim Fit Eco-Friendly Hemp Casual Sustainable Shirt,4.5,22,2499,INR,Ece███ic ███ia █████████,shirts,54978
573,21388884,French Connection,Slim Fit Striped Cotton Casual Shirt,4.3,58,2199,INR,UNDEFINED VALUES,shirts,127542
574,13681812,Ecentric,Men Blue Slim Fit Solid Eco-Friendly Hemp Casual Sustainable Shirt,4.0,5,2499,INR,Ece███ic ███ia █████████,shirts,12495
575,21396820,Jack & Jones,Men Slim Fit Printed Casual Shirt,4.4,15,3499,INR,UNDEFINED VALUES,shirts,52485
576,16042682,Nautica,Men Navy Blue Printed Casual Shirt,4.2,15,3599,INR,SAN███ETA███ PV██████,shirts,53985
577,14519404,The Indian Garage Co,Men Khaki Casual Shirt,3.9,117,1749,INR,Tru███t C███erc███,shirts,204633
578,18996754,U.S. Polo Assn.,U S Polo Assn Men Brown Tartan Checks Checked Pure Cotton Casual Shirt,4.1,9,2599,INR,ARV███ LI███TYL█████████LIM██████,shirts,23391
579,18927466,U.S. Polo Assn.,U S Polo Assn Men Blue Casual Shirt,4.0,69,2299,INR,ARV███ LI███TYL█████████LIM██████,shirts,158631
580,17296250,CAVIO,Boys Green & Black Colourblocked Casual Shirt,4.3,20,1290,INR,Pun███ Ap███els█████████,shirts,25800
581,17297320,Antony Morato,Men Black & Yellow Printed Casual Shirt,0.0,0,6999,INR,ICO███ FA███ON █████████ PV██████,shirts,0
582,17280264,HIGHLANDER,Men Sea Green & Pink Slim Fit Printed Cotton Casual Shirt,4.2,1246,1199,INR,Fla███tar███mme██████,shirts,1493954
583,17355950,Mast & Harbour,Men Coral Orange Solid Pure Cotton Casual Shirt,4.0,78,1999,INR,Tru███m R███il,shirts,155922
584,17313694,JAINISH,Men Coral Solid Classic Cotton Formal Shirt,3.0,5,1999,INR,IND███ NE███E P█████████MIT███,shirts,9995
